Year,Date_Temp,Date,State,Region,Place,Name,Line Check,Latitude,Longitude,geometry
2017,30/5,30/5/2017,Kuala Lumpur,Kuala Lumpur,0,"0, Kuala Lumpur, Kuala Lumpur",1,3.1661845,101.7192691,POINT (101.7192691 3.1661845)
2017,30/5,30/5/2017,Kuala Lumpur,Kuala Lumpur,0,"0, Kuala Lumpur, Kuala Lumpur",1,3.1661845,101.7192691,POINT (101.7192691 3.1661845)
2017,9-Feb,2/9/2017,Kuala Lumpur,Kuala Lumpur,Jalan Dutamas,"Jalan Dutamas, Kuala Lumpur, Kuala Lumpur",1,3.17831905,101.6536817,POINT (101.65368170388186 3.17831905)
2017,9-Feb,2/9/2017,Kuala Lumpur,Kuala Lumpur,0,"0, Kuala Lumpur, Kuala Lumpur",1,3.1661845,101.7192691,POINT (101.7192691 3.1661845)
2017,9-Feb,2/9/2017,Kuala Lumpur,Kuala Lumpur,0,"0, Kuala Lumpur, Kuala Lumpur",1,3.1661845,101.7192691,POINT (101.7192691 3.1661845)
2017,9-Feb,2/9/2017,Kuala Lumpur,Kuala Lumpur,0,"0, Kuala Lumpur, Kuala Lumpur",1,3.1661845,101.7192691,POINT (101.7192691 3.1661845)
2017,9-Feb,2/9/2017,Kuala Lumpur,Kuala Lumpur, Jalan Maharajalela," Jalan Maharajalela, Kuala Lumpur, Kuala Lumpur",1,3.1398231,101.6977834,POINT (101.6977834 3.1398231)
2017,9-Feb,2/9/2017,Kuala Lumpur,Kuala Lumpur,0,"0, Kuala Lumpur, Kuala Lumpur",1,3.1661845,101.7192691,POINT (101.7192691 3.1661845)
2017,19/10,19/10/2017,Labuan,Labuan,Kg. Layang-Layangan,"Kg. Layang-Layangan, Labuan, Labuan",1,5.3282741,115.1954175,POINT (115.1954175 5.3282741)
2017,19/1,19/1/2017,Melaka,Jasin,Kg. Bukit Asahan,"Kg. Bukit Asahan, Jasin, Melaka",1,2.4025056,102.5438728,POINT (102.5438728 2.4025056)
2017,19/1,19/1/2017,Melaka,Jasin,Kg. Relau Asahan,"Kg. Relau Asahan, Jasin, Melaka",1,2.3925951,102.5434805,POINT (102.54348054715197 2.3925951000000003)
2017,24/1,24/1/2017,Melaka,Jasin,Kg. Batang Chohong,"Kg. Batang Chohong, Jasin, Melaka",1,2.314032,102.506552,POINT (102.506552 2.314032)
2017,24/1,24/1/2017,Melaka,Jasin,Kg. Chohong,"Kg. Chohong, Jasin, Melaka",1,2.2945009,102.5023719,POINT (102.5023719 2.2945009)
2017,28/3,28/3/2017,Melaka,Alor Gajah,Kg. Taboh Naning,"Kg. Taboh Naning, Alor Gajah, Melaka",1,2.4801417,102.1871583,POINT (102.1871583 2.4801417)
2017,28/3,28/3/2017,Melaka,Alor Gajah,Kg. Cerana Putih,"Kg. Cerana Putih, Alor Gajah, Melaka",1,2.4693566,102.1783496,POINT (102.1783496 2.4693566)
2017,30/3,30/3/2017,Melaka,Alor Gajah,Bandar Alor Gajah,"Bandar Alor Gajah, Alor Gajah, Melaka",1,2.4639609,102.234552,POINT (102.234552 2.4639609)
2017,30/3,30/3/2017,Melaka,Alor Gajah,Kg. Kelemak,"Kg. Kelemak, Alor Gajah, Melaka",1,2.37239895,102.2039913,POINT (102.20399133994692 2.37239895)
2017,30/3,30/3/2017,Melaka,Alor Gajah,Kg. Brisu,"Kg. Brisu, Alor Gajah, Melaka",1,2.4291116,102.1351709,POINT (102.1351709 2.4291116)
2017,30/3,30/3/2017,Melaka,Alor Gajah,Kg. Panchor,"Kg. Panchor, Alor Gajah, Melaka",1,2.349943,102.2476423,POINT (102.2476423 2.349943)
2017,24/4,24/4/2017,Melaka,Jasin,Kg. On Lok,"Kg. On Lok, Jasin, Melaka",1,2.47052,102.3826783,POINT (102.38267826219912 2.47052)
2017,5-Apr,4/5/2017,Melaka,Jasin,Kg. Rim,"Kg. Rim, Jasin, Melaka",1,2.3114382,102.4311606,POINT (102.4311606 2.3114382)
2017,5-Aug,8/5/2017,Melaka,Jasin,Kg. Kilang Berapi,"Kg. Kilang Berapi, Jasin, Melaka",1,2.1488192,102.4238077,POINT (102.4238077 2.1488192)
2017,5-Aug,8/5/2017,Melaka,Jasin,Kg. Pulai Serkam,"Kg. Pulai Serkam, Jasin, Melaka",1,2.1471949,102.3628459,POINT (102.3628459 2.1471949)
2017,5-Aug,8/5/2017,Melaka,Jasin,Kg. Serkam Pantai,"Kg. Serkam Pantai, Jasin, Melaka",1,2.1404304,102.3841979,POINT (102.3841979 2.1404304)
2017,26/6,26/6/2017,Melaka,Alor Gajah,Kg. Pulau,"Kg. Pulau, Alor Gajah, Melaka",1,2.3132667,102.2646304,POINT (102.2646304 2.3132667)
2017,26/6,26/6/2017,Melaka,Alor Gajah,Pekan Durian Tunggal,"Pekan Durian Tunggal, Alor Gajah, Melaka",1,2.3120442,102.2823189,POINT (102.2823189 2.3120442)
2017,26/6,26/6/2017,Melaka,Jasin,Kg. Tehel,"Kg. Tehel, Jasin, Melaka",1,2.2462922,102.3307818,POINT (102.3307818 2.2462922)
2017,7-Dec,12/7/2017,Melaka,Jasin,Kg. Kilang Berapi,"Kg. Kilang Berapi, Jasin, Melaka",1,2.1488192,102.4238077,POINT (102.4238077 2.1488192)
2017,31/7,31/7/2017,Melaka,Jasin,Kg. Enam,"Kg. Enam, Jasin, Melaka",1,2.1594433,102.3500209,POINT (102.3500209 2.1594433)
2017,8-Nov,11/8/2017,Melaka,Jasin,Kg. Tehel,"Kg. Tehel, Jasin, Melaka",1,2.2462922,102.3307818,POINT (102.3307818 2.2462922)
2017,8-Nov,11/8/2017,Melaka,Melaka Tengah,"Kg. Tengah, Klebang","Kg. Tengah, Klebang, Melaka Tengah, Melaka",1,2.2247429,102.2020452,POINT (102.2020452 2.2247429)
2017,8-Nov,11/8/2017,Melaka,Melaka Tengah,"Kg. Banda Kaba, Bandar Hilir","Kg. Banda Kaba, Bandar Hilir, Melaka Tengah, Melaka",1,2.1942188,102.251694,POINT (102.251694 2.1942188)
2017,8-Nov,11/8/2017,Melaka,Melaka Tengah,"Kg. Duyong Tengah, Duyong","Kg. Duyong Tengah, Duyong, Melaka Tengah, Melaka",1,2.2033957,102.3043776,POINT (102.3043776 2.2033957)
2017,8-Nov,11/8/2017,Melaka,Melaka Tengah,"Kg. Paya Ikan, Bukit Baru","Kg. Paya Ikan, Bukit Baru, Melaka Tengah, Melaka",1,2.2187241,102.2759077,POINT (102.2759077 2.2187241)
2017,8-Nov,11/8/2017,Melaka,Melaka Tengah,"Kg. Baru, Bukit Baru","Kg. Baru, Bukit Baru, Melaka Tengah, Melaka",1,2.216026,102.2805172,POINT (102.2805172 2.216026)
2017,15/8,15/8/2017,Melaka,Alor Gajah,Kg. Pulau,"Kg. Pulau, Alor Gajah, Melaka",1,2.3132667,102.2646304,POINT (102.2646304 2.3132667)
2017,15/8,15/8/2017,Melaka,Alor Gajah,Kg. Panchor,"Kg. Panchor, Alor Gajah, Melaka",1,2.349943,102.2476423,POINT (102.2476423 2.349943)
2017,15/8,15/8/2017,Melaka,Jasin,Kg. Tehel,"Kg. Tehel, Jasin, Melaka",1,2.2462922,102.3307818,POINT (102.3307818 2.2462922)
2017,15/8,15/8/2017,Melaka,Jasin,Kg. Kilang Berapi,"Kg. Kilang Berapi, Jasin, Melaka",1,2.1488192,102.4238077,POINT (102.4238077 2.1488192)
2017,15/8,15/8/2017,Melaka,Jasin,Kg. Tedong Pekan,"Kg. Tedong Pekan, Jasin, Melaka",1,2.1463058,102.3965109,POINT (102.3965109 2.1463058)
2017,14/11,14/11/2017,Melaka,Jasin,Kg. Kilang Berapi,"Kg. Kilang Berapi, Jasin, Melaka",1,2.1488192,102.4238077,POINT (102.4238077 2.1488192)
2017,20/11,20/11/2017,Melaka,Jasin,Tinggi,"Tinggi, Jasin, Melaka",1,2.2927837,102.4403956,POINT (102.4403956 2.2927837)
2018,24/1,24/1/2018,Melaka,Melaka Tengah,Taman Rambai Jaya,"Taman Rambai Jaya, Melaka Tengah, Melaka",1,2.2637103,102.1867127,POINT (102.1867127 2.2637103)
2017,2-Aug,8/2/2017,Negeri Sembilan,Jelebu,Kg. Gedang,"Kg. Gedang, Jelebu, Negeri Sembilan",1,2.9005604,102.0290387,POINT (102.0290387 2.9005604)
2017,2-Aug,8/2/2017,Negeri Sembilan,Jelebu,Kg. Ulu Klawang,"Kg. Ulu Klawang, Jelebu, Negeri Sembilan",1,2.9044083,102.0197491,POINT (102.0197491 2.9044083)
2017,25/2,25/2/2017,Negeri Sembilan,Seremban,Taman Tuanku Jaafar,"Taman Tuanku Jaafar, Seremban, Negeri Sembilan",1,2.67214225,101.9970794,POINT (101.99707944531818 2.6721422500000003)
2017,20/3,20/3/2017,Negeri Sembilan,Rembau,Kg. Batu,"Kg. Batu, Rembau, Negeri Sembilan",1,2.5771651,102.0860934,POINT (102.0860934 2.5771651)
2017,28/3,28/3/2017,Negeri Sembilan,Seremban,Kg. Bukit Emas,"Kg. Bukit Emas, Seremban, Negeri Sembilan",1,2.6871732,101.9683546,POINT (101.9683546 2.6871732)
2017,28/3,28/3/2017,Negeri Sembilan,Seremban,Kg. Mawar,"Kg. Mawar, Seremban, Negeri Sembilan",1,2.6952903,101.9806118,POINT (101.9806118 2.6952903)
2017,28/3,28/3/2017,Negeri Sembilan,Rembau,Kg. Sg. Timun,"Kg. Sg. Timun, Rembau, Negeri Sembilan",1,2.4461795,102.0573722,POINT (102.0573722 2.4461795)
2017,28/3,28/3/2017,Negeri Sembilan,Rembau,Kg. Pedas Tengah,"Kg. Pedas Tengah, Rembau, Negeri Sembilan",1,2.53640795,102.0350864,POINT (102.0350864 2.53640795)
2017,29/3,29/3/2017,Negeri Sembilan,Rembau,Kg. Sg. Timun,"Kg. Sg. Timun, Rembau, Negeri Sembilan",1,2.4461795,102.0573722,POINT (102.0573722 2.4461795)
2017,13/4,13/4/2017,Negeri Sembilan,Jelebu,Kg. Chennah,"Kg. Chennah, Jelebu, Negeri Sembilan",1,3.0912053,102.0718997,POINT (102.0718997 3.0912053)
2017,15/4,15/4/2017,Negeri Sembilan,Seremban,Kg. Ulu Rantau,"Kg. Ulu Rantau, Seremban, Negeri Sembilan",1,2.5963893,101.9758046,POINT (101.9758046 2.5963893000000002)
2017,5-Apr,4/5/2017,Negeri Sembilan,Seremban,Kg. Mambau,"Kg. Mambau, Seremban, Negeri Sembilan",1,2.6678797,101.9202509,POINT (101.9202509 2.6678797)
2017,5-Apr,4/5/2017,Negeri Sembilan,Seremban,Kuala Sawah,"Kuala Sawah, Seremban, Negeri Sembilan",1,2.6267212,101.9506195,POINT (101.9506195 2.6267212)
2017,5-Jul,7/5/2017,Negeri Sembilan,Seremban,"Batu 7 & 8, Labu","Batu 7 & 8, Labu, Seremban, Negeri Sembilan",1,2.7448247,101.8451026,POINT (101.8451026 2.7448247)
2017,6-Oct,10/6/2017,Negeri Sembilan,Rembau,Kg. Sg. Batu,"Kg. Sg. Batu, Rembau, Negeri Sembilan",1,2.6058824,102.0472464,POINT (102.0472464 2.6058824)
2017,14/6,14/6/2017,Negeri Sembilan,Port Dickson,Kg. Sawah,"Kg. Sawah, Port Dickson, Negeri Sembilan",1,2.4356772,101.9449917,POINT (101.9449917 2.4356772)
2017,14/6,14/6/2017,Negeri Sembilan,Port Dickson,Kg. Jawa,"Kg. Jawa, Port Dickson, Negeri Sembilan",1,2.6425821,101.7566894,POINT (101.7566894 2.6425821)
2017,18/6,18/6/2017,Negeri Sembilan,Rembau,Kg. Sg. Batu,"Kg. Sg. Batu, Rembau, Negeri Sembilan",1,2.6058824,102.0472464,POINT (102.0472464 2.6058824)
2017,7-Mar,3/7/2017,Negeri Sembilan,Jempol,Kg. Serting Ulu,"Kg. Serting Ulu, Jempol, Negeri Sembilan",1,2.9246839,102.276905,POINT (102.27690497684463 2.9246839)
2017,8-Nov,11/8/2017,Negeri Sembilan,Port Dickson,Kg. Sawah Sunggala,"Kg. Sawah Sunggala, Port Dickson, Negeri Sembilan",1,2.4836944,101.864843,POINT (101.864843 2.4836944)
2017,9-Sep,9/9/2017,Negeri Sembilan,Seremban,Kg. Sg. Machang,"Kg. Sg. Machang, Seremban, Negeri Sembilan",1,2.8402703,101.9019473,POINT (101.9019473 2.8402703)
2017,9-Sep,9/9/2017,Negeri Sembilan,Seremban,Kg. Sg. Jai,"Kg. Sg. Jai, Seremban, Negeri Sembilan",1,2.8572831,101.9246594,POINT (101.9246594 2.8572831)
2017,18/9,18/9/2017,Negeri Sembilan,Kuala Pilah,Kg. Padang Jual,"Kg. Padang Jual, Kuala Pilah, Negeri Sembilan",1,2.60315915,102.2647043,POINT (102.26470425317589 2.6031591499999998)
2017,19/9,19/9/2017,Negeri Sembilan,Seremban,Kg. Mambau,"Kg. Mambau, Seremban, Negeri Sembilan",1,2.6678797,101.9202509,POINT (101.9202509 2.6678797)
2017,11-Oct,10/11/2017,Negeri Sembilan,Jelebu,"Kg, Chennah","Kg, Chennah, Jelebu, Negeri Sembilan",1,3.0912053,102.0718997,POINT (102.0718997 3.0912053)
2017,11-Oct,10/11/2017,Negeri Sembilan,Seremban,Bandar Seremban,"Bandar Seremban, Seremban, Negeri Sembilan",1,2.6834379,101.8509116,POINT (101.8509116 2.6834379)
2017,11-Oct,10/11/2017,Negeri Sembilan,Seremban,Kg. Machang,"Kg. Machang, Seremban, Negeri Sembilan",1,2.8402703,101.9019473,POINT (101.9019473 2.8402703)
2017,11-Oct,10/11/2017,Negeri Sembilan,Seremban,Kg. Pulasan,"Kg. Pulasan, Seremban, Negeri Sembilan",1,2.750361,101.8933696,POINT (101.8933696 2.750361)
2017,11-Oct,10/11/2017,Negeri Sembilan,Seremban,"Kg. Bemban, Pantai","Kg. Bemban, Pantai, Seremban, Negeri Sembilan",1,2.7784524,101.9922541,POINT (101.9922541 2.7784524)
2017,14/11,14/11/2017,Negeri Sembilan,Jempol,Kg. Jawa,"Kg. Jawa, Jempol, Negeri Sembilan",1,2.8635157,102.3278062,POINT (102.3278062 2.8635157)
2017,28/11,28/11/2017,Negeri Sembilan,Seremban,Kg. Sg. Jai,"Kg. Sg. Jai, Seremban, Negeri Sembilan",1,2.8572831,101.9246594,POINT (101.9246594 2.8572831)
2017,12-Jul,7/12/2017,Pahang,Cameron Highlands,Kg. Raja,"Kg. Raja, Cameron Highlands, Pahang",1,4.5679353,101.407228,POINT (101.407228 4.5679353)
2017,4-Jan,1/4/2017,Pahang,Lipis,Felda Koyan 1,"Felda Koyan 1, Lipis, Pahang",1,4.2088005,101.7967414,POINT (101.7967414 4.2088005)
2017,7-Mar,3/7/2017,Pahang,Jerantut,Felda Padang Piol,"Felda Padang Piol, Jerantut, Pahang",1,4.0371645,102.3752948,POINT (102.3752948 4.0371645)
2017,27/9,27/9/2017,Pahang,Jerantut,Kampung Damak,"Kampung Damak, Jerantut, Pahang",1,3.9498368,102.2347782,POINT (102.2347782 3.9498368)
2017,30/11,30/11/2017,Pahang,Jerantut,Felda Sg. Retang,"Felda Sg. Retang, Jerantut, Pahang",1,4.1338975,102.390603,POINT (102.390603 4.1338975)
2017,25/1,25/1/2017,Pahang,Raub,Tok Machang,"Tok Machang, Raub, Pahang",1,3.8240016,101.9163123,POINT (101.9163123 3.8240016)
2017,25/1,25/1/2017,Pahang,Raub,Ulu Atok,"Ulu Atok, Raub, Pahang",1,4.0479595,101.9340783,POINT (101.9340783 4.0479595)
2017,12-May,5/12/2017,Pahang,Raub,Kg. Ulu Sungai,"Kg. Ulu Sungai, Raub, Pahang",1,3.98887835,101.7369866,POINT (101.73698658051623 3.9888783500000002)
2017,12-Jul,7/12/2017,Pahang,Raub,Kg. Ulu Sungai,"Kg. Ulu Sungai, Raub, Pahang",1,3.98887835,101.7369866,POINT (101.73698658051623 3.9888783500000002)
2018,1-Sep,9/1/2018,Pahang,Raub,Felda Tersang 1 & 2,"Felda Tersang 1 & 2, Raub, Pahang",1,4.0732631,101.8005053,POINT (101.8005053 4.0732631)
2018,1-Sep,9/1/2018,Pahang,Raub,Kg. Tersang,"Kg. Tersang, Raub, Pahang",1,4.0732631,101.8005053,POINT (101.8005053 4.0732631)
2018,18/1,18/1/2018,Pahang,Raub,Kg. Ulu Sungai,"Kg. Ulu Sungai, Raub, Pahang",1,3.98887835,101.7369866,POINT (101.73698658051623 3.9888783500000002)
2018,20/1,20/1/2018,Pahang,Bentong,Kg. Janda Baik,"Kg. Janda Baik, Bentong, Pahang",1,3.3011395,101.8872821,POINT (101.8872821 3.3011395)
2017,28/1,28/1/2017,Pahang,Temerloh,Kg. Paya Taram,"Kg. Paya Taram, Temerloh, Pahang",1,3.5697925,102.37726,POINT (102.37726 3.5697925)
2017,28/1,28/1/2017,Pahang,Temerloh,Taman Paya Taram,"Taman Paya Taram, Temerloh, Pahang",1,3.5700591,102.3781476,POINT (102.37814761425253 3.5700591)
2017,28/1,28/1/2017,Pahang,Temerloh,Kg. Lipat Kajang,"Kg. Lipat Kajang, Temerloh, Pahang",1,3.5881619,102.4084166,POINT (102.4084166 3.5881619)
2017,4-Feb,2/4/2017,Pahang,Temerloh,Kg. Paya Dalam,"Kg. Paya Dalam, Temerloh, Pahang",1,3.4601549,102.3986525,POINT (102.3986525 3.4601549)
2017,23/11,23/11/2017,Pahang,Temerloh,Kuala Kaung,"Kuala Kaung, Temerloh, Pahang",1,3.4784711,102.1394944,POINT (102.1394944 3.4784711)
2018,11-Apr,4/11/2018,Pahang,Temerloh,Kg. Paya Kechik,"Kg. Paya Kechik, Temerloh, Pahang",1,3.465676,102.3978742,POINT (102.3978742 3.465676)
2018,1-Oct,10/1/2018,Pahang,Temerloh,Kg. Paya Dalam,"Kg. Paya Dalam, Temerloh, Pahang",1,3.4601549,102.3986525,POINT (102.3986525 3.4601549)
2018,1-Oct,10/1/2018,Pahang,Temerloh,Kg. Lompat,"Kg. Lompat, Temerloh, Pahang",1,3.4663354,102.4032608,POINT (102.4032608 3.4663354)
2018,31/1,31/1/2018,Pahang,Temerloh,Tanjung Kerayong,"Tanjung Kerayong, Temerloh, Pahang",1,3.4920588,102.3532525,POINT (102.35325253024834 3.4920588)
2017,24/1,24/1/2017,Pahang,Maran,Felda Jengka 15,"Felda Jengka 15, Maran, Pahang",1,3.7081897,102.5456302,POINT (102.54563015061615 3.7081897)
2017,24/1,24/1/2017,Pahang,Maran,Felda Jengka 16,"Felda Jengka 16, Maran, Pahang",1,3.6935492,102.5355361,POINT (102.5355361 3.6935492)
2017,24/1,24/1/2017,Pahang,Maran,Felda Jengka 14,"Felda Jengka 14, Maran, Pahang",1,3.7264967,102.5225301,POINT (102.52253005923792 3.7264967)
2017,24/1,24/1/2017,Pahang,Maran,Felda Jengka 11,"Felda Jengka 11, Maran, Pahang",1,3.7922127,102.5250589,POINT (102.5250589 3.7922127)
2017,27/1,27/1/2017,Pahang,Maran,Felda Jengka 8,"Felda Jengka 8, Maran, Pahang",1,3.8571369,102.4921886,POINT (102.4921886 3.8571369)
2017,27/1,27/1/2017,Pahang,Maran,Felda Jengka 6,"Felda Jengka 6, Maran, Pahang",1,3.6416123,102.6265788,POINT (102.6265788 3.6416123)
2017,28/1,28/1/2017,Pahang,Maran,Kg. Sentang,"Kg. Sentang, Maran, Pahang",1,3.4349286,102.5944608,POINT (102.5944608 3.4349286)
2017,28/1,28/1/2017,Pahang,Maran,Kg. Nyak,"Kg. Nyak, Maran, Pahang",1,3.4330131,102.6048521,POINT (102.6048521 3.4330131)
2017,28/1,28/1/2017,Pahang,Maran,Kg. Sekara,"Kg. Sekara, Maran, Pahang",1,3.4499449,102.6104408,POINT (102.6104408 3.4499449)
2017,8-Aug,8/8/2017,Pahang,Maran,Felda Jengka 20,"Felda Jengka 20, Maran, Pahang",1,3.65179,102.5164482,POINT (102.5164482 3.65179)
2018,23/1,23/1/2018,Pahang,Maran,Taman Maran Jaya,"Taman Maran Jaya, Maran, Pahang",1,3.5068357,102.5700619,POINT (102.5700619 3.5068357)
2018,1-Jan,1/1/2018,Pahang,Kuantan,Kg. Sri Damai,"Kg. Sri Damai, Kuantan, Pahang",1,3.75073235,103.2113442,POINT (103.21134422236395 3.75073235)
2018,1-Jan,1/1/2018,Pahang,Kuantan,Kg. Gudang Rasau,"Kg. Gudang Rasau, Kuantan, Pahang",1,3.7763045,103.2761125,POINT (103.2761125 3.7763045)
2018,1-Jan,1/1/2018,Pahang,Kuantan,Kg. Melayu,"Kg. Melayu, Kuantan, Pahang",1,3.81780545,103.326862,POINT (103.32686198561119 3.81780545)
2018,1-Jan,1/1/2018,Pahang,Kuantan,Kg. Pahang,"Kg. Pahang, Kuantan, Pahang",1,3.6506823,103.3036173,POINT (103.3036173 3.6506823)
2018,1-Jan,1/1/2018,Pahang,Kuantan,Jaya Gading,"Jaya Gading, Kuantan, Pahang",1,3.754549,103.1994151,POINT (103.1994151 3.754549)
2018,1-Jan,1/1/2018,Pahang,Kuantan,Kg. Sungai Isap Damai,"Kg. Sungai Isap Damai, Kuantan, Pahang",1,3.8002383,103.2752609,POINT (103.2752609 3.8002383)
2018,1-Jan,1/1/2018,Pahang,Kuantan,Kg. Tiram,"Kg. Tiram, Kuantan, Pahang",1,3.81338555,103.2865007,POINT (103.2865007124085 3.81338555)
2018,1-Jan,1/1/2018,Pahang,Kuantan,Kg. Jawa,"Kg. Jawa, Kuantan, Pahang",1,3.8025726,103.3122606,POINT (103.31226058358291 3.8025726)
2018,1-Jan,1/1/2018,Pahang,Kuantan,Tanah Putih,"Tanah Putih, Kuantan, Pahang",1,3.7937435,103.3121922,POINT (103.3121922 3.7937435)
2018,1-Jan,1/1/2018,Pahang,Kuantan,kg. Kempadang,"kg. Kempadang, Kuantan, Pahang",1,3.7347921,103.3047076,POINT (103.3047076 3.7347921)
2018,1-Jan,1/1/2018,Pahang,Kuantan,Kg. Sg. Soi,"Kg. Sg. Soi, Kuantan, Pahang",1,3.7208332,103.2997119,POINT (103.2997119 3.7208332)
2018,1-Jan,1/1/2018,Pahang,Kuantan,Bukit Rangin,"Bukit Rangin, Kuantan, Pahang",1,3.7999491,103.2636104,POINT (103.2636104 3.7999491)
2018,1-Jan,1/1/2018,Pahang,Kuantan,Kg. Pasir Kemudi,"Kg. Pasir Kemudi, Kuantan, Pahang",1,3.88274,103.179205,POINT (103.179205 3.88274)
2018,1-Jan,1/1/2018,Pahang,Kuantan,Kg. Batu Putih,"Kg. Batu Putih, Kuantan, Pahang",1,3.6506823,103.3036173,POINT (103.3036173 3.6506823)
2018,1-Jan,1/1/2018,Pahang,Kuantan,Kg. Panching,"Kg. Panching, Kuantan, Pahang",1,3.897594,103.1438002,POINT (103.1438002 3.897594)
2018,1-Jan,1/1/2018,Pahang,Kuantan,Taman Tas,"Taman Tas, Kuantan, Pahang",1,3.7750191,103.236376,POINT (103.236376 3.7750191)
2018,1-Jan,1/1/2018,Pahang,Kuantan,Alor Akar,"Alor Akar, Kuantan, Pahang",1,3.8310675,103.3524402,POINT (103.35244015899171 3.8310675)
2018,1-Jan,1/1/2018,Pahang,Kuantan,Kg. Sg. Isap,"Kg. Sg. Isap, Kuantan, Pahang",1,3.7911007,103.2751125,POINT (103.2751125 3.7911007)
2018,1-Jan,1/1/2018,Pahang,Kuantan,Galing,"Galing, Kuantan, Pahang",1,3.8266562,103.3314832,POINT (103.3314832 3.8266562)
2017,30/1,30/1/2017,Pahang,Bera,Durian Tawar,"Durian Tawar, Bera, Pahang",1,3.33904635,102.4434986,POINT (102.44349864015638 3.3390463500000003)
2018,1-Apr,4/1/2018,Pahang,Bera,Kuala Triang,"Kuala Triang, Bera, Pahang",1,3.32810575,102.5113712,POINT (102.51137122379605 3.3281057499999998)
2018,1-May,5/1/2018,Pahang,Bera,Kg. Mengkarak,"Kg. Mengkarak, Bera, Pahang",1,3.3285836,102.4222276,POINT (102.4222276 3.3285836)
2018,1-May,5/1/2018,Pahang,Bera,Kg. Kuala Bera,"Kg. Kuala Bera, Bera, Pahang",1,3.3919752,102.5361978,POINT (102.5361978 3.3919752)
2018,1-Jan,1/1/2018,Pahang,Kuantan,Kg. Sg. Ular,"Kg. Sg. Ular, Kuantan, Pahang",1,4.0533071,103.3948581,POINT (103.3948581 4.0533071)
2018,1-Jan,1/1/2018,Pahang,Kuantan,Beserah,"Beserah, Kuantan, Pahang",1,3.8996856,103.365123,POINT (103.365123 3.8996856)
2018,1-Jan,1/1/2018,Pahang,Kuantan,Kg. Cherating,"Kg. Cherating, Kuantan, Pahang",1,4.1120187,103.3801295,POINT (103.3801295 4.1120187)
2018,1-Jan,1/1/2018,Pahang,Kuantan,Kg. Permatang Badak,"Kg. Permatang Badak, Kuantan, Pahang",1,3.7785517,103.2728821,POINT (103.2728821 3.7785517)
2018,24/1,24/1/2018,Pahang,Pekan,Kg. Kelat Rendang,"Kg. Kelat Rendang, Pekan, Pahang",1,3.5081417,103.3981302,POINT (103.3981302 3.5081417)
2018,25/1,25/1/2018,Pahang,Pekan,Kg. Ubai,"Kg. Ubai, Pekan, Pahang",1,3.6030835,103.3299171,POINT (103.3299171 3.6030835)
2018,25/1,25/1/2018,Pahang,Pekan,Kg. Lamir,"Kg. Lamir, Pekan, Pahang",1,3.5285183,103.4408365,POINT (103.4408365 3.5285183)
2018,25/1,25/1/2018,Pahang,Pekan,Kg. Temai,"Kg. Temai, Pekan, Pahang",1,3.54066375,103.2258234,POINT (103.2258233668577 3.54066375)
2018,25/1,25/1/2018,Pahang,Pekan,Felda Chini 3,"Felda Chini 3, Pekan, Pahang",1,3.3753883,102.9440469,POINT (102.9440469 3.3753883)
2018,25/1,25/1/2018,Pahang,Pekan,Kg. Ganchong,"Kg. Ganchong, Pekan, Pahang",1,3.552311,103.280861,POINT (103.280861 3.552311)
2018,1-Nov,11/1/2018,Pahang,Rompin,Kg. Tekek,"Kg. Tekek, Rompin, Pahang",1,2.8189633,104.1580405,POINT (104.15804050712657 2.8189633)
2018,13/1,13/1/2018,Pahang,Rompin,Kg. Aur,"Kg. Aur, Rompin, Pahang",1,3.0684743,103.0105134,POINT (103.0105134329103 3.0684743)
2018,13/1,13/1/2018,Pahang,Rompin,Kg. Simpang Sepayang,"Kg. Simpang Sepayang, Rompin, Pahang",1,2.7485499,103.486502,POINT (103.486502 2.7485499)
2017,28/3,28/3/2017,Penang,Seberang Perai Utara,Taman Bagan,"Taman Bagan, Seberang Perai Utara, Penang",1,5.41026765,100.3846113,POINT (100.38461133395921 5.41026765)
2017,28/3,28/3/2017,Penang,Seberang Perai Utara,Taman Bunga Raya,"Taman Bunga Raya, Seberang Perai Utara, Penang",1,5.4371095,100.3852819,POINT (100.38528190573467 5.4371095)
2017,28/3,28/3/2017,Penang,Seberang Perai Utara,Jalan Bagan Lallang,"Jalan Bagan Lallang, Seberang Perai Utara, Penang",1,5.4310965,100.3987805,POINT (100.3987805 5.4310965)
2017,28/3,28/3/2017,Penang,Seberang Perai Utara,Jalan Permatang Pauh,"Jalan Permatang Pauh, Seberang Perai Utara, Penang",1,5.4138767,100.3926603,POINT (100.3926603 5.4138767)
2017,4-Jan,1/4/2017,Penang,Seberang Perai Utara,Lorong Mak Mandin 5,"Lorong Mak Mandin 5, Seberang Perai Utara, Penang",1,5.4197949,100.3871165,POINT (100.3871165 5.4197949)
2017,14/8,14/8/2017,Penang,Seberang Perai Utara,Kg. Bakau Tua,"Kg. Bakau Tua, Seberang Perai Utara, Penang",1,5.5679331,100.3595653,POINT (100.3595653 5.5679331)
